t v
21.048988 1.00795896415
21.068988 1.00291170183
21.088993 1.00135969961
21.108995 0.997021941326
21.128995 0.990314823731
21.148997 0.985568577592
21.169001 0.982517862171
21.189001 0.97698945434
21.209002 0.972877443627
21.229007 0.967746281964
21.249007 0.960511299879
21.269902 0.95103309817
21.289905 0.940774108467
21.309906 0.92890238666
21.329906 0.921381818494
21.349906 0.909405937976
21.369906 0.90311374985
21.389906 0.895608555225
21.409906 0.88772874331
21.429906 0.882546750942
21.449906 0.876624678873
21.469909 0.868025265511
21.489911 0.86046680197
21.509912 0.852719155614
21.529916 0.845557318075
21.549916 0.838691592821
21.569917 0.831772388124
21.589917 0.824746192232
21.609922 0.817607728483
21.629922 0.810869855888
21.649922 0.804247286723
21.669922 0.788465804427
21.689922 0.774588356215
21.709927 0.763187190498
21.729927 0.754459021133
21.749929 0.749510880066
21.769932 0.74158768708
21.789933 0.731752201693
21.809938 0.735450600788
21.829938 0.732499195064
21.849942 0.727664218006
21.869943 0.721770309373
21.889943 0.714781268896
21.909945 0.707604266675
21.929948 0.708597247865
21.949948 0.710547682871
21.969949 0.709115006108
21.989949 0.701689099693
22.009949 0.689606308486
22.049992 0.6771002805
22.069997 0.665390296866
22.09 0.653731830701
22.110002 0.639506129315
22.130005 0.627784094221
22.150007 0.620007375933
22.17001 0.615950786553
22.190012 0.609705679752
22.210012 0.603112828214
22.230013 0.594888456453
22.250018 0.583106884572
22.270021 0.575349079107
22.290023 0.567682816896
22.310023 0.561197824905
22.330026 0.550324951956
22.350028 0.542486092745
22.370028 0.531779031324
22.390029 0.521064870662
22.410029 0.514374323554
22.43003 0.510613038871
22.450032 0.50406907629
22.470034 0.497995541904
22.490035 0.491048652676
22.510039 0.487188534683
22.530042 0.483738604822
22.550045 0.480812364435
22.570045 0.475747609376
22.590046 0.469543495811
22.61005 0.46125602271
22.63005 0.452138861217
22.65005 0.444135547218
22.67005 0.434796926013
22.690054 0.431631870906
22.710058 0.427707955831
22.730058 0.423091770814
22.750058 0.419872363589
22.770058 0.414647394699
22.790061 0.405981304876
22.810066 0.401628656352
22.830066 0.394834302441
22.850066 0.38895707591
22.870066 0.382746068661
22.890066 0.377830672945
22.910066 0.366775883738
22.930066 0.356146040392
22.950066 0.350982415636
22.970069 0.348095225931
22.990071 0.344279992037
23.010071 0.343020085458
23.050999 0.339183639646
23.071002 0.333904534098
23.091005 0.327608297733
23.111006 0.323579785935
23.131007 0.307123595501
23.15101 0.298955633539
23.171011 0.28832922959
23.191013 0.280948844965
23.211018 0.271745427749
23.231019 0.268050512981
23.251022 0.266517040798
23.271026 0.263645757644
23.291028 0.262243060535
23.311028 0.258570443205
23.331028 0.25777852752
23.351028 0.256305522821
23.371028 0.254223761233
23.391033 0.25638075222
23.411033 0.259524437702
23.431033 0.261702403228
23.451034 0.262610983186
23.471038 0.262276613796
23.491039 0.26234617805
23.511039 0.260887527754
23.531042 0.260067607843
23.551045 0.259009459266
23.57105 0.25614108439
23.591051 0.25377369222
23.611055 0.252095276906
23.631055 0.247624605432
23.651055 0.24131476932
