Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude,,,,,,,,,,,,,,,,,,,,,,
1.270019,-8.9926,4.2377,0.6895,-9.256,4.458,0.7278,618.8,,,,,,,,,,,,,,,,,1.863546798,1.204926101,0.841357102,-42.06575182,0.410826082,-8.413150364
1.290023,-9.1411,3.9121,1.0247,-9.232,4.1132,0.7566,618.8,,,,,,,,,,,,,,,,,1.085221675,1.080074019,0,0,0.242554662,6.332339391
1.310026,-9.1219,3.7397,1.0391,-9.1411,3.6344,1.1349,618.8,,,,,,,,,,,,,,,,,0.990640394,1.084945101,0,0,0.369201449,5.749277102
1.330026,-9.0788,3.3088,0.7135,-9.0692,3.1173,0.6991,618.8,,,,,,,,,,,,,,,,,-0.518719212,1.147333504,0,10.87320564,0.484186991,0.001149625
1.350026,-9.6295,3.3758,0.7326,-9.4284,3.5626,0.3831,618.8,,,,,,,,,,,,,,,,,-0.943349754,1.294751423,0.217464113,38.89225412,0.484186991,1.264058639
1.370026,-9.0405,3.5769,0.7087,-9.1985,3.6775,0.972,618.8,,,,,,,,,,,,,,,,,0.920197044,1.415356089,0.995309195,-49.76545976,0.50946236,-9.952457908
1.390026,-9.5098,3.893,0.723,-9.4284,4.0175,0.6225,618.8,,,,,,,,,,,,,,,,,0.495566502,1.64233381,0,31.66169696,0.31040052,8.687864921
1.410026,-8.9304,3.5434,1.1349,-8.8633,3.4285,1.0151,618.8,,,,,,,,,,,,,,,,,0.613300493,1.769947926,0.633233939,-2.915311448,0.484145138,-1.723937222
1.43003,-9.7013,4.2282,0.814,-9.7205,4.7597,0.5363,618.8,,,,,,,,,,,,,,,,,-0.566009852,1.865138031,0.57492771,-28.74063738,0.449653713,-5.748643057
1.450035,-9.4332,3.5913,0.3639,-9.4092,4.1946,0.249,618.8,,,,,,,,,,,,,,,,,2.618226601,1.897869969,0,17.18775071,0.334668171,-0.000515581
1.470037,-9.2751,3.8307,0.3065,-9.4571,4.3862,-0.2442,618.8,,,,,,,,,,,,,,,,,2.971921182,1.890734367,0.343840953,-17.19032862,0.334668171,9.318347324
1.490037,-9.5768,3.4764,0.4214,-9.4236,4.0031,0.5076,618.8,,,,,,,,,,,,,,,,,2.736453202,1.866012593,0,43.43615438,0.521053754,13.03141946
1.510037,-9.4284,3.3758,0.6752,-9.3853,4.1084,0.6991,618.8,,,,,,,,,,,,,,,,,2.594581281,1.782609702,0.868723088,-20.39731376,0.781708481,0.398384199
1.530037,-9.2943,2.7725,1.4317,-9.5577,3.2705,1.4988,618.8,,,,,,,,,,,,,,,,,3.608866995,1.713513437,0.460776812,-23.03884062,0.789690665,2.593723261
1.55004,-9.3278,3.3279,1.3216,-9.3948,3.8834,1.0439,618.8,,,,,,,,,,,,,,,,,2.45320197,1.581162594,0,0,0.841579631,12.3794381
1.570042,-9.0405,2.4852,1.3743,-8.7101,2.4134,1.1732,618.8,,,,,,,,,,,,,,,,,2.736453202,1.4991433,0,63.78206524,1.089208783,16.39644593
1.590045,-9.9503,2.7054,1.6568,-9.6055,4.0654,1.1205,618.8,,,,,,,,,,,,,,,,,-0.353694581,1.464911389,1.275768869,1.375032046,1.417182109,3.127480128
1.610048,-9.6917,2.2697,0.8667,-9.5241,2.3798,0.3543,618.8,,,,,,,,,,,,,,,,,6.699507389,1.467593157,1.303273635,-19.72902191,1.479748043,4.745830496
1.630048,-9.0357,2.8443,0,-8.9304,3.7924,0.067,618.8,,,,,,,,,,,,,,,,,0.542364532,1.395300341,0.90863401,-9.420618446,1.574682053,6.194810552
1.650053,-9.5337,2.2601,0.7278,-9.2225,3.4716,-0.158,618.8,,,,,,,,,,,,,,,,,4.67044335,1.23945851,0.720221641,25.88973359,1.698600011,12.3445408
1.670054,-9.9647,2.1261,1.2785,-9.4188,3.1364,1.47,618.8,,,,,,,,,,,,,,,,,5.967980296,1.045980896,1.238145761,20.08503915,1.945512574,7.936346679
1.690059,-10.4339,1.1396,0.7805,-9.9216,0.905,-0.6321,618.8,,,,,,,,,,,,,,,,,4.976847291,0.897070477,1.639866629,-2.562763786,2.104236904,5.212614621
1.71006,-8.7628,1.3408,0.1389,-8.1211,1.6376,0.0239,618.8,,,,,,,,,,,,,,,,,-1.155665025,0.851540164,1.58859854,9.466783883,2.208487749,6.475740088
1.730063,-9.6678,1.5419,0.7374,-9.1937,1.9537,0.838,618.8,,,,,,,,,,,,,,,,,1.462068966,0.696847971,1.777943684,-12.48412163,2.338003666,-8.824117699
1.750063,-9.9934,1.1253,1.1301,-9.2177,1.6328,1.7621,618.8,,,,,,,,,,,,,,,,,2.028571429,0.54340811,1.528223799,21.3280328,2.161520534,27.58392782
1.770065,-8.7724,1.5275,0.68,-7.9344,1.3791,0.8188,618.8,,,,,,,,,,,,,,,,,2.5,0.447825903,1.954784455,3.848762983,2.713205803,5.315620612
1.790069,-11.4108,0.9098,1.0487,-10.4627,0.7997,-1.6759,618.8,,,,,,,,,,,,,,,,,-0.731034483,0.330102169,2.031767412,6.466378857,2.819452918,8.825847747
1.810069,-7.762,-0.9098,0.8523,-6.7469,-0.091,1.6376,618.8,,,,,,,,,,,,,,,,,-0.542364532,0.255348624,2.161120855,3.752863548,2.995907315,0.004892077
1.830069,-8.1594,-0.8763,0.838,-7.9966,-0.5794,0.723,618.8,,,,,,,,,,,,,,,,,4.033497537,0.148169649,2.236178126,-67.03250505,2.995907315,-10.26480884
1.850069,-12.4451,-0.3591,-0.1532,-8.7149,-1.4174,0.9002,618.8,,,,,,,,,,,,,,,,,1.462561576,0.008599153,0.895528025,169.556106,2.790503777,13.30546009
1.870073,-8.6718,0.7614,-0.5219,-7.4172,3.3184,-0.5698,618.8,,,,,,,,,,,,,,,,,-5.213300493,-0.133223032,4.286650144,-90.01350324,3.05653611,-8.078774688
1.890074,-9.5481,-0.9002,0.9577,-7.8243,0.7518,2.2458,618.8,,,,,,,,,,,,,,,,,12.59605911,-0.247103839,2.486020025,21.39989866,2.894921327,16.71788861
1.910078,-7.3789,-0.7039,3.6871,-6.4308,0.1197,0.7901,618.8,,,,,,,,,,,,,,,,,8.137931034,-0.380622644,2.914039398,-37.63839949,3.229345792,-0.657929269
1.930079,-12.0428,-3.2753,1.2067,-11.746,-1.0056,-0.4788,618.8,,,,,,,,,,,,,,,,,4.057142857,-0.565119825,2.161120855,-47.59564105,3.216249619,14.32536664
1.950082,-5.4684,-0.723,0.5507,-4.4628,-1.0247,0.6943,618.8,,,,,,,,,,,,,,,,,11.18078818,-0.752081384,1.209160438,50.81883959,3.658783683,14.72270449
1.970085,-9.074,-3.1556,0.4741,-6.6176,-2.7246,-0.2634,618.8,,,,,,,,,,,,,,,,,-1.486206897,-0.933151197,2.225689687,62.63493209,4.109274024,16.34907923
1.99009,-11.7316,-5.8131,1.3216,-8.2217,-5.2002,-1.7286,618.8,,,,,,,,,,,,,,,,,2.123152709,-1.023534075,3.478576233,33.96981326,4.592273158,7.300474767
2.01009,-9.0405,-7.0342,1.8196,-7.3933,2.3798,1.0965,620.12,,,,,,,,,,,,,,,,,3.019211823,-1.174653643,4.158142348,-65.47919075,4.894269579,-4.70678589
2.051005,-5.7796,-7.1539,-2.3894,-1.8962,-4.9273,2.2745,620.12,,,,,,,,,,,,,,,,,46.37438424,-1.31323768,2.848558533,37.27808003,4.95607639,3.024089546
2.071005,-5.9711,-5.8514,-1.6328,-3.5386,-0.8954,-0.6656,620.12,,,,,,,,,,,,,,,,,10.96847291,-1.469738679,4.373791177,-45.60895176,5.17250071,14.46168406
2.091006,-3.1316,-10.8266,4.3191,1.2402,-10.0078,-2.624,620.12,,,,,,,,,,,,,,,,,24.4137931,-1.613641154,3.461612142,58.95071327,5.461742712,7.362314173
2.111008,-2.4852,-7.7381,-1.0056,2.5666,-17.6596,-2.7773,620.12,,,,,,,,,,,,,,,,,4.033497537,-1.827639824,4.640685358,17.39190978,5.608948652,1.032733567
2.13101,-0.4932,-8.4467,2.1931,3.5578,-18.0954,3.9983,620.12,,,,,,,,,,,,,,,,,-48.87438424,-2.051169856,4.988558337,-26.06649002,5.629567572,-23.41150324
2.15101,-2.873,-9.9886,5.8849,0.2634,-9.3709,11.5831,620.12,,,,,,,,,,,,,,,,,-47.53054187,-2.108081981,4.467176404,-26.82481357,5.161210935,-44.66198721
2.17101,-0.4884,-7.6614,-2.2314,6.3877,-14.4227,2.0542,620.12,,,,,,,,,,,,,,,,,3.042857143,-1.996633696,3.930680133,94.46605261,4.267775654,-0.055683695
2.191013,-3.3279,-16.5487,2.3511,0.249,-22.6252,0.1915,620.12,,,,,,,,,,,,,,,,,-33.30689655,-1.953813123,5.820001185,-81.10580122,4.266584168,-10.01938717
2.211016,-1.1349,-5.9328,0.2251,3.4333,-3.4093,-7.9152,620.12,,,,,,,,,,,,,,,,,-29.93349754,-1.829486226,4.197641843,27.30281024,4.066136471,1.62692366
2.23102,4.5203,-10.9846,7.5465,5.9424,-14.2838,8.916,620.12,,,,,,,,,,,,,,,,,12.43103448,-1.6259762,4.743779957,-104.8292742,4.098659079,10.02862993
2.251023,4.6256,-8.5712,-0.9433,3.9025,-12.2918,-10.7452,620.12,,,,,,,,,,,,,,,,,-16.25221675,-1.489304101,2.646775155,-132.3189099,4.299227156,-22.12279145
2.271026,4.0701,-14.0204,2.4181,7.197,-14.4562,3.3184,620.12,,,,,,,,,,,,,,,,,-18.32807882,-1.301862676,0,196.206704,3.856744434,53.06033384
2.291028,-0.0287,-1.3599,2.4565,4.6831,-0.9625,10.7117,620.12,,,,,,,,,,,,,,,,,-2.14679803,-1.189558979,3.924722701,44.64753525,4.918149767,-10.63655609
2.311029,8.3031,-13.7236,12.2535,12.1625,-0.929,6.7421,620.12,,,,,,,,,,,,,,,,,1.957635468,-1.163689464,4.817762701,-22.87424707,4.705401755,-48.17159872
2.331031,1.154,-2.6001,0.2777,7.8578,3.7876,-0.9146,620.12,,,,,,,,,,,,,,,,,63.02758621,-1.125067358,4.360254885,69.31134158,3.741849215,31.01142065
2.351033,10.2137,-13.939,1.7526,10.252,-4.3383,13.781,620.12,,,,,,,,,,,,,,,,,31.46650246,-1.257508113,5.746620339,-265.5863811,4.362334678,1.68729134
2.371036,2.4612,-1.4796,-1.7478,8.1786,-3.0358,4.1037,620.12,,,,,,,,,,,,,,,,,47.29408867,-1.504619161,0.434361544,243.5967165,4.39630983,38.2030535
2.39104,10.4962,-4.1946,4.2329,12.1578,8.5665,-15.8496,620.12,,,,,,,,,,,,,,,,,-7.666009852,-1.847908749,5.307026665,-122.2777456,5.160689859,3.868631211
2.411043,8.4228,-4.8219,-0.7757,6.3686,-13.0197,6.6032,620.12,,,,,,,,,,,,,,,,,62.86256158,-2.236762807,2.860982641,-143.0276779,5.238292823,14.51461623
2.431048,6.8953,1.7957,-1.0822,18.2007,-0.2442,11.1713,620.12,,,,,,,,,,,,,,,,,-40.38325123,-2.767729105,0,373.0408498,5.52891331,-0.020698951
2.451048,9.9024,-1.7478,2.988,17.0084,-7.5609,6.7373,620.12,,,,,,,,,,,,,,,,,-10.04876847,-3.217939424,7.4626822,-77.30930496,5.52891331,-11.69642409
2.471049,8.3653,-4.9608,-0.656,12.0428,-8.351,-18.3156,620.12,,,,,,,,,,,,,,,,,-28.63596059,-3.61046904,5.916496101,-83.00757031,5.295025767,-22.95199592
2.491053,9.2225,0.5842,-1.6712,15.8065,-0.7614,9.6007,620.12,,,,,,,,,,,,,,,,,-16.70049261,-3.962473792,4.256261687,71.92460508,4.836026786,-9.589000662
2.511053,15.8831,1.9824,6.8905,19.6612,-3.9744,6.7325,620.12,,,,,,,,,,,,,,,,,-6.628571429,-4.224988503,5.695041487,-69.04782051,4.644301074,-30.88572521
2.531053,20.7912,1.7669,3.6919,15.4953,2.9736,-16.9797,620.12,,,,,,,,,,,,,,,,,-29.34384236,-4.42348813,4.314085077,-215.7042538,4.026583331,12.61147185
2.551053,5.4396,3.5769,-8.8825,13.4794,-3.1412,-10.5153,620.12,,,,,,,,,,,,,,,,,5.944334975,-4.505319887,0,314.6622241,4.278928281,52.2587618
2.571053,12.1338,-0.3496,-6.2776,14.7962,4.1755,8.6574,620.12,,,,,,,,,,,,,,,,,-33.09408867,-4.6026135,6.293244482,-133.5871641,5.324208548,-2.746255474
2.591054,19.3451,4.6543,0.0575,21.5526,9.4763,19.4553,620.12,,,,,,,,,,,,,,,,,22.291133,-4.600854138,3.621501199,-16.19259401,5.269412252,14.43871148
2.611054,5.1092,-0.3687,-2.7677,6.4883,3.1508,10.6446,620.12,,,,,,,,,,,,,,,,,23.75369458,-4.6326955,3.297633126,-34.55901766,5.558305763,-32.97232734
2.631058,13.3213,4.1084,-7.3837,19.6325,-2.5043,-5.3391,620.12,,,,,,,,,,,,,,,,,17.33743842,-4.72469527,2.606452773,148.4381648,4.898779138,49.77342755
2.651061,10.3238,9.4092,6.3734,15.8688,-0.1293,-6.9432,620.12,,,,,,,,,,,,,,,,,-32.57487685,-4.844024499,5.575809822,-17.46780408,5.89416761,-55.74815677
2.671064,6.8809,13.6469,-0.8763,14.2359,8.9974,-11.3342,620.12,,,,,,,,,,,,,,,,,-46.98768473,-4.84887682,5.226401337,39.6371377,4.779005646,-52.25459595
2.691065,11.3677,4.3,-1.7669,16.5775,8.3031,7.8003,620.12,,,,,,,,,,,,,,,,,-22.90394089,-4.753910286,6.019263003,-47.66232935,3.733725378,-60.18202349
2.711069,3.1603,-2.8491,-7.671,1.8435,7.6806,-20.6332,620.12,,,,,,,,,,,,,,,,,19.71970443,-4.643385535,5.065968753,-253.2477881,2.529872778,4.896101049
2.731069,2.3511,10.5536,4.6448,14.0252,-1.7909,-4.2665,620.12,,,,,,,,,,,,,,,,,51.87044335,-4.605752961,0,379.1697567,2.6275922,35.22412407
2.751069,13.4458,1.4174,7.7907,9.7588,0.2777,4.0127,620.12,,,,,,,,,,,,,,,,,-60.81034483,-4.655574123,7.583395135,-379.1697567,3.332074682,-40.27646303
2.771071,10.6207,2.7916,-4.2617,3.3184,7.8195,-14.3269,620.12,,,,,,,,,,,,,,,,,-5.614285714,-4.646266151,0,0,2.526545421,33.01216375
2.791074,7.6806,7.6806,4.1324,6.6846,4.8554,4.8554,620.12,,,,,,,,,,,,,,,,,24.7679803,-4.626668529,0,0,3.186788696,0
2.811074,1.6951,8.8107,-1.4174,7.9583,12.0524,-0.2825,620.12,,,,,,,,,,,,,,,,,-13.91724138,-4.678405376,0,277.7282933,3.186788696,27.77282933
2.831074,6.5888,3.7206,-0.4262,9.1075,-0.6081,0.0431,620.12,,,,,,,,,,,,,,,,,15.96896552,-4.674689276,5.554565867,-101.607673,3.742245283,-10.71593155
2.851074,2.6097,10.4339,1.5275,5.1763,6.7086,-9.2081,620.12,,,,,,,,,,,,,,,,,-21.32364532,-4.704310181,3.522412407,1.666821249,3.527926652,24.59198199
2.871074,4.5729,12.1578,1.2163,6.7852,10.7978,3.0598,620.12,,,,,,,,,,,,,,,,,-18.35123153,-4.613582108,3.555748832,-12.72662282,4.019826237,1.777011243
2.891074,2.3176,8.4755,-0.4836,-0.3112,8.9591,-1.834,620.12,,,,,,,,,,,,,,,,,-6.699507389,-4.467357218,3.301216375,-165.0608188,4.055426407,16.49016395
2.911074,4.4149,12.6605,-0.1006,5.9807,11.9662,11.3102,620.12,,,,,,,,,,,,,,,,,2.38226601,-4.289222674,0,138.8641467,4.3853018,33.4364898
2.931074,-2.8347,11.7986,-2.7581,1.245,6.6559,-4.3383,620.12,,,,,,,,,,,,,,,,,-3.420197044,-4.10029886,2.777282933,85.28448892,5.054055512,-6.238267929
2.951078,-3.4907,11.0612,3.1795,3.7733,9.7492,6.9145,620.12,,,,,,,,,,,,,,,,,-25.33349754,-3.910498555,4.482972712,74.93189468,4.680325727,4.951094408
2.971078,-2.3272,8.7293,0.2777,0.5028,9.73,2.1835,620.12,,,,,,,,,,,,,,,,,-6.463054187,-3.698544668,5.981910333,-112.4080325,4.530467928,-13.23541662
2.991079,-3.1173,9.4763,0.8475,1.8579,17.0132,7.944,620.12,,,,,,,,,,,,,,,,,4.92955665,-3.493110184,3.733749684,60.83914069,4.016807162,-24.88304932
3.011082,2.1356,9.3613,-0.2298,4.4053,2.3942,3.6344,618.36,,,,,,,,,,,,,,,,,37.12758621,-3.307171717,4.950593337,-80.32918949,3.270057225,8.295342031
3.052002,-4.9177,13.2351,4.9464,-4.7501,13.6517,-1.1301,618.36,,,,,,,,,,,,,,,,,-34.32068966,-3.196631001,3.343768559,-59.50964197,3.186998986,-20.99184149
3.072005,-4.4532,11.2336,3.0071,-1.6233,17.3292,-13.1729,618.36,,,,,,,,,,,,,,,,,2.052216749,-2.986747891,0.90863401,141.2313006,2.518245274,19.68100057
3.092009,-6.7469,10.3717,1.9824,-4.3814,12.3541,-5.2098,618.36,,,,,,,,,,,,,,,,,30.02758621,-2.784981924,3.733683716,-16.00066048,2.911994287,5.112209093
3.112013,-2.1835,5.3295,0.7374,-3.6536,1.3455,1.0965,618.36,,,,,,,,,,,,,,,,,9.765517241,-2.626596899,3.413606503,-170.6461959,3.01429641,-1.667320859
3.132016,-8.8298,10.0126,3.3854,-4.6543,7.6423,-8.1547,618.36,,,,,,,,,,,,,,,,,-19.62561576,-2.475155601,0,226.7310974,2.981000774,27.07695979
