Timestamp,A_x,A_y,A_z,B_x,B_y,B_z,Altitude,,,,,,,,,,,,,,,,,,,,,,
1.830085,-7.1012,8.1163,1.1205,-6.3925,10.2232,0.9481,616.24,,,,,,,,,,,,,,,,,6.227093596,5.450488937,1.543459105,16.24828923,1.667109034,10.31226706
1.850086,-4.3096,7.6806,0.9481,-4.0031,7.4939,1.8627,616.24,,,,,,,,,,,,,,,,,10.37881773,5.411158175,1.868457386,-31.9832482,1.873318322,-5.740725787
1.870093,-8.0589,9.4619,0.7135,-8.0349,10.6542,0.7039,616.24,,,,,,,,,,,,,,,,,-0.919704433,5.368388927,1.228760439,-44.23049363,1.758422845,18.12030596
1.890093,-5.2529,7.944,-0.4741,-4.8028,8.6862,0.6895,616.24,,,,,,,,,,,,,,,,,5.873399015,5.327758423,0.343840953,57.25997346,2.120841721,13.52337633
1.910098,-5.679,6.8187,-0.431,-4.9752,8.4036,-1.5227,616.24,,,,,,,,,,,,,,,,,3.656157635,5.350633877,1.489040422,18.64266131,2.39135704,1.216524636
1.930099,-8.0445,8.6479,0.2203,-6.699,9.5672,2.9736,616.24,,,,,,,,,,,,,,,,,7.807389163,5.395431307,1.861986862,35.62415311,2.415733617,9.110665708
1.950102,-6.426,7.6758,-0.1484,-6.0861,11.0229,-2.9257,616.24,,,,,,,,,,,,,,,,,4.528571429,5.403567743,2.574505548,-64.01667499,2.840795263,-11.41802392
1.970107,-6.7373,8.3366,2.0207,-4.8602,9.5146,1.4748,616.24,,,,,,,,,,,,,,,,,16.48817734,5.391319471,1.293979998,87.32191054,2.855249185,-7.979449058
1.990109,-8.7915,8.1642,0.6847,-8.2073,11.3198,1.3934,616.24,,,,,,,,,,,,,,,,,5.802955665,5.317543836,3.040854819,-67.21514181,2.938513013,-6.495408828
2.010111,-6.9528,6.177,0.8571,-6.426,6.9192,4.3383,616.24,,,,,,,,,,,,,,,,,15.54482759,5.194644592,1.696417552,-4.274284991,3.051370324,14.20003558
2.051003,-10.6638,5.0566,1.2929,-7.4364,3.8738,3.5961,616.24,,,,,,,,,,,,,,,,,3.656157635,5.088910264,1.610923304,58.11336667,3.57816341,21.35193279
2.071005,-8.5377,3.486,-1.4796,-7.1156,6.2201,0.4741,616.24,,,,,,,,,,,,,,,,,-5.826600985,4.903390994,3.987295094,-67.01929504,4.247996149,14.25377365
2.091005,-11.066,5.2912,2.0877,-10.4722,7.7189,5.6982,616.24,,,,,,,,,,,,,,,,,13.46847291,4.734398349,2.646775155,-46.82380067,4.533062912,-7.719145546
2.111005,-6.8953,3.8738,0.0527,-4.2569,5.6168,1.6807,616.24,,,,,,,,,,,,,,,,,11.9591133,4.534809925,1.710299141,94.74211169,4.378662723,28.48302074
2.131005,-7.829,2.9353,-3.1747,-4.0223,5.0422,0.4741,616.24,,,,,,,,,,,,,,,,,8.586206897,4.297931804,3.605141375,36.26208021,4.948332696,-36.05189169
2.151005,-12.9383,0,-0.9529,-7.944,-6.6415,-5.4636,616.24,,,,,,,,,,,,,,,,,10.37881773,4.058051982,4.330382979,31.48520106,4.227304421,6.027272817
2.171009,-11.1761,-1.3743,-4.0893,-5.2289,-0.0335,-5.0374,616.24,,,,,,,,,,,,,,,,,-32.71674877,3.877295627,4.960087001,22.62257098,4.348007431,-3.379260653
2.19101,-9.845,-0.8811,0.2777,-9.1315,1.901,2.4469,616.24,,,,,,,,,,,,,,,,,6.604926108,3.780733516,5.412628911,-176.883891,4.280564224,3.863281128
2.211011,-3.5147,1.2402,-1.6137,0.7039,3.237,17.1712,616.24,,,,,,,,,,,,,,,,,13.70492611,3.66364884,1.874774206,134.1870308,4.357977288,22.5970501
2.231011,-11.2288,-2.0734,1.2785,-17.7602,-14.4897,-9.6007,616.24,,,,,,,,,,,,,,,,,9.836453202,3.514126185,4.558649009,-227.9324505,4.810101109,-3.059458461
2.251014,-4.8411,0.6608,0.5028,0.1006,-2.4277,2.5235,616.24,,,,,,,,,,,,,,,,,-61.16403941,3.386185688,0,246.6579027,4.749067921,34.7114857
2.271019,-13.1298,-9.754,11.0708,-8.7915,-4.8028,-2.4038,616.24,,,,,,,,,,,,,,,,,-15.21428571,3.429098886,4.933898028,-15.54746629,5.443422355,6.271659243
2.291021,-1.3455,0.7278,-1.1253,5.4827,9.0357,6.2632,616.24,,,,,,,,,,,,,,,,,24.39014778,3.47730938,4.622870965,58.83527989,5.568832264,13.39302481
2.311021,-8.0397,-7.015,4.9225,-4.5681,1.7813,-5.4588,616.24,,,,,,,,,,,,,,,,,40.92561576,3.415833468,5.799694233,-83.21504615,5.836689044,-4.504179582
2.331021,-8.5712,-17.5782,-1.6137,-4.8985,-4.2329,7.4268,616.24,,,,,,,,,,,,,,,,,43.33152709,3.2585155,4.13539331,5.904487974,5.746559812,4.979242774
2.351025,-2.5426,-8.4084,0.7422,-0.0958,-2.1979,-4.865,616.24,,,,,,,,,,,,,,,,,65.74039409,2.987187992,4.25348307,-39.07772967,5.846099026,21.49423142
2.371025,-7.6231,-1.6472,0.8045,-1.3455,-7.5465,5.387,616.24,,,,,,,,,,,,,,,,,30.59359606,2.630017264,3.471772166,104.4587705,6.275973406,8.314419197
2.391026,-2.4469,-8.3893,-7.1874,4.7692,-5.6838,-8.6479,616.24,,,,,,,,,,,,,,,,,-29.06059113,2.239283679,5.560947575,20.05936156,6.442240812,-9.636223828
2.411029,-0.2346,-13.4123,1.8627,5.5737,-3.0358,1.9968,616.24,,,,,,,,,,,,,,,,,13.32758621,1.850445524,5.962154866,-30.65074209,6.249507122,-41.90807164
2.431029,0.6129,-16.6684,-5.8897,4.9704,-4.3287,13.1298,616.24,,,,,,,,,,,,,,,,,51.11576355,1.424414062,5.349048071,-35.79793437,5.411332465,-9.349786969
2.451031,-3.1029,-16.1273,2.6097,5.2194,-21.8638,-2.1069,616.24,,,,,,,,,,,,,,,,,60.78669951,0.950995575,4.633089384,88.47943118,5.224341891,1.944023811
2.471033,3.1651,-7.1347,4.7932,6.924,-5.4923,-0.4405,616.24,,,,,,,,,,,,,,,,,-28.25862069,0.375954596,6.402854967,-104.9767908,5.263227533,-15.87395123
2.491037,4.5729,-12.0764,3.802,8.8633,-8.2744,-7.0916,616.24,,,,,,,,,,,,,,,,,8.090640394,-0.092284376,4.303109198,14.70555534,4.94571816,15.91228625
2.511037,1.1061,-13.3884,-0.0287,1.743,-9.7444,-6.5218,616.24,,,,,,,,,,,,,,,,,18.72906404,-0.498974003,4.597279127,-141.2998775,5.2640079,-17.90362826
2.531037,4.1994,-8.916,-4.8698,8.1547,-4.1084,-3.0358,616.24,,,,,,,,,,,,,,,,,17.95073892,-0.894711615,1.771281577,132.1406813,4.90593671,-17.70727183
2.551037,5.6599,-22.3714,-4.0558,10.3908,-25.2014,21.6484,616.24,,,,,,,,,,,,,,,,,23.68275862,-1.295706526,4.414095202,20.67111953,4.551680395,14.05920751
2.571038,1.8627,0.1724,-1.6759,6.5697,0.6991,0.0096,616.24,,,,,,,,,,,,,,,,,-13.9408867,-1.727128307,4.827517593,-0.61044401,4.832870055,-28.96004814
2.591041,2.0925,-6.7708,5.4444,9.1459,-6.699,8.4036,616.24,,,,,,,,,,,,,,,,,2.594581281,-2.043330555,4.815308102,53.95439661,4.253480178,11.63633285
2.611042,11.6262,-13.9726,2.8252,13.2256,-19.3595,-12.4115,616.24,,,,,,,,,,,,,,,,,0.353694581,-2.305938083,5.894557898,-154.3740172,4.486018042,-19.29886478
2.631046,5.6168,4.3766,-2.8204,-0.0383,-6.7852,-7.8051,616.24,,,,,,,,,,,,,,,,,-26.5364532,-2.511253545,2.806923179,-140.3180953,4.099819582,15.48913418
2.651048,5.0182,-4.6352,-2.0734,11.8944,-11.3629,8.1163,616.24,,,,,,,,,,,,,,,,,-54.98423645,-2.616126911,0,290.973078,4.409411975,5.543726268
2.671053,11.7986,-12.4977,-0.4549,12.5552,-13.6086,1.7382,616.24,,,,,,,,,,,,,,,,,-33.14137931,-2.57074072,5.820043505,-194.4251587,4.520208464,-40.95320749
2.691053,-1.2163,-3.7781,-1.4892,6.0382,-3.4285,-7.5178,616.24,,,,,,,,,,,,,,,,,-5.472413793,-2.47205055,1.930568205,202.3714609,3.700984982,17.993367
2.711053,12.5983,-6.177,5.545,15.7874,-11.5784,-4.6543,616.24,,,,,,,,,,,,,,,,,1.722167488,-2.340475322,5.977997424,-100.7215915,4.060987723,-14.2524348
2.731053,10.1131,-3.8307,1.5706,13.963,-0.5171,1.8244,616.24,,,,,,,,,,,,,,,,,-26.60788177,-2.234206965,3.963565594,19.56597758,3.776090885,6.636469436
2.751053,15.7682,-1.7957,1.5562,15.8305,-4.5538,-4.5346,616.24,,,,,,,,,,,,,,,,,16.32315271,-2.08307267,4.354885146,-190.0451349,3.908974365,-43.54730191
2.771056,7.7716,-2.0877,-4.2569,8.3749,-6.8953,-6.5122,616.24,,,,,,,,,,,,,,,,,-13.58669951,-1.929890735,0.553982447,58.48840915,3.037997336,49.42004862
